    xe         ye         ze        pxe        pye        pze
1.62137592 2.39189816 90.11986542 0.04027249 0.14749596 0.14753298
1.64302516 2.13199568 90.42453003 0.03116188 0.03268493 -0.11867043
1.28560817 2.46468353 90.26760864 0.09219885 -0.05729484 0.00138273
1.34578729 1.97821140 90.22638702 0.11256474 0.00680049 0.05866897
1.40509653 1.90659273 90.20236969 0.10493801 0.01590707 0.02758924
1.32357919 2.27971935 90.16530609 0.17989467 0.19709638 0.00336443
1.39633584 2.37299252 90.47212982 0.21427996 0.02122328 -0.02220047
2.34778857 1.95056999 90.07141876 -0.00323631 0.03311444 0.06869426
2.11195159 1.90555966 90.21331024 0.07179379 0.03007287 0.05650766
2.27052641 2.43534160 90.33175659 0.01479473 -0.00107626 0.04095115
2.15412784 2.47146940 90.01456451 0.01154806 -0.00555892 -0.00022084
1.88767457 1.92975307 90.23442841 -0.04192052 0.01336275 0.03224546
2.43575978 2.21534109 90.02655029 0.06952804 -0.04357037 -0.00311394
2.32373476 2.48197293 90.45465851 -0.02316339 0.02356556 -0.04778806
2.18053174 2.47975087 90.20278168 -0.05785523 0.01717152 0.04199586
2.40194416 2.38285685 90.44539642 0.03894052 0.04599694 -0.00052807
2.48274517 1.96082008 90.02344513 -0.00797623 -0.00116397 -0.02136963
2.29703331 2.36533284 90.17292786 -0.05626129 -0.02290347 -0.01173481
2.46104264 2.43933725 90.11712646 0.09358241 -0.01115273 0.00868201
2.21485448 2.49758220 90.27108765 -0.02712825 -0.03512900 -0.00532818
2.06213498 2.46003270 90.37060547 0.02841881 0.02629974 -0.02561304
2.48574901 2.14795494 90.36634827 0.02833278 -0.02332167 -0.06664532
2.45526075 2.09896398 90.39957428 -0.01359354 0.08450143 -0.00947621
2.36087060 2.35195947 90.10354614 -0.05211246 -0.05318557 -0.00134151
2.22781396 1.96726012 90.14021301 -0.00977526 -0.02037295 0.06876659
2.08704424 2.44114947 90.20775604 0.01630684 0.08048487 0.03349080
2.07262754 2.44724679 90.12815857 0.03921098 0.10836311 -0.01274817
2.18682194 2.24040055 90.48555756 -0.08136537 0.00078913 -0.06881950
2.33060169 2.07555318 90.28520966 -0.08659676 -0.01732888 -0.06832042
2.27957964 1.92198467 90.17663574 0.05235386 -0.05016926 0.07946040
2.42647243 2.39553452 90.15205383 0.02593203 -0.05001165 0.04608577
2.19046760 2.13675594 90.39148712 0.01479285 -0.03816813 0.06517360
2.12139440 2.17214465 90.03824615 -0.13398528 0.03908537 -0.00487429
2.31083703 1.94592416 90.41182709 -0.14097971 -0.09702213 0.01327137
2.08469200 2.34044576 90.09630585 0.03992213 -0.08927557 -0.03449807
2.31848216 1.94823313 90.47567749 0.11288521 0.06732569 -0.04908843
2.00108123 2.23350239 90.34545135 -0.00514630 0.13861765 0.05234691
1.93538272 2.49592113 90.45990753 0.10127941 0.01853769 -0.03383568
1.89843297 2.26365566 90.48101044 -0.03420138 -0.02767476 -0.06111722
2.35488510 2.08690548 90.10433960 -0.08822841 0.01778144 -0.08912335
2.44767380 2.49928880 90.04801941 -0.13593534 0.05521248 -0.05698316
2.14605188 2.22387862 90.05115509 -0.13684320 -0.08548570 0.02885116
2.04143000 2.09495807 90.08707428 0.06493234 0.14210598 -0.06362432
2.00851536 1.96367681 90.23632050 0.05597280 -0.07505968 -0.07086700
2.41891122 2.03802729 90.07006073 -0.01926489 0.08518037 -0.01835780
1.99357116 2.07144737 90.28307343 -0.06172853 0.13722405 -0.02451536
2.17068052 1.95628440 90.31611633 -0.03400897 0.10848272 -0.08193990
2.46471763 2.49796438 90.31704712 0.05810865 0.03007491 0.14626631
2.07253480 2.13343763 90.30259705 0.06756786 0.13206723 0.05769370
2.26917481 1.99898887 90.45690155 0.01394717 0.06321691 0.11289233
2.29020643 2.13283014 90.15352631 -0.03525114 0.02171366 0.12330920
2.27778864 2.26162839 90.23446655 0.14804184 -0.04302708 0.15331794
1.89678502 2.43614435 90.46935272 0.05868416 -0.11288153 -0.08476975
1.89352942 2.20742965 90.35050964 0.12741879 -0.06271125 0.04216359
2.47263002 1.99214470 90.38862610 -0.07356063 0.16932379 -0.02453162
2.42469168 2.23458457 90.12712097 -0.14963037 -0.09554390 -0.17809874
1.89849508 2.30555320 90.39752960 0.00383803 -0.03430194 -0.15626042
2.42853093 2.11023641 90.49627686 0.03119463 0.01362578 -0.22273673
2.89274406 2.28417873 90.43096924 0.07928849 0.02147259 0.04766102
2.61619139 2.41076446 90.41065979 -0.01648162 0.02080161 0.08715246
2.64986324 1.96341681 90.10800934 -0.03425265 -0.03756359 0.08186340
3.02707648 2.48924661 90.21218109 0.07431877 0.00733747 0.03496085
2.84393692 2.13273859 90.21578979 0.06066678 0.04414217 0.01994128
3.06788659 2.21510863 90.08879852 -0.02127968 -0.00313057 0.01352624
2.52139759 2.11463499 90.01218414 -0.02061477 0.01443814 0.00285234
2.77592731 2.29871607 90.49866486 0.00146775 -0.00411676 0.02595006
2.72684121 2.23454618 90.08683777 -0.09926086 -0.08774872 -0.00287628
2.80064559 2.16739440 90.48181915 0.00869668 0.05292257 0.00124649
3.09669852 2.24423838 90.03145599 -0.05964693 0.01842020 0.00141800
2.81681252 2.29586720 90.15306854 0.03055051 -0.00885271 0.02988008
2.95746303 2.06824970 90.23256683 0.09021727 -0.01887841 -0.00128123
3.07063174 2.23035741 90.30137634 0.02036656 -0.04763588 -0.01147344
2.96372342 2.42210484 90.45308685 0.02246102 -0.05466681 -0.03365102
2.58073783 1.88748837 90.30036163 0.06038219 0.03044073 -0.03658769
2.76532006 2.04938841 90.36322021 0.09144695 0.06286652 -0.03374505
2.77737689 1.98653185 90.33632660 0.09085022 0.00615072 0.04128513
2.73627186 2.11522269 90.14345551 -0.00398592 0.05749375 -0.00065894
2.72498775 1.88187349 90.14405060 0.07404881 -0.04831590 0.08200138
3.07285118 2.34448457 90.35651398 -0.06339443 0.07805328 -0.06110530
2.51442456 2.33717656 90.07003784 -0.02908579 -0.04148256 0.06832030
2.72274709 1.97493887 90.12307739 0.02450015 -0.09663831 -0.07904798
3.01635098 2.29961538 90.14116669 0.12643029 0.00443863 0.06591269
3.04339409 2.37996602 90.10585785 -0.07420633 0.00528469 0.05267025
2.56237602 1.88641465 90.29357910 -0.03029918 0.00486443 0.08487996
3.12429261 2.30752325 90.19657135 0.07894745 0.11167172 -0.09195954
2.62564564 2.41884351 90.13396454 -0.00190413 0.10428752 -0.10307097
2.78707147 1.99995792 90.04482269 -0.11246833 0.02934745 0.00024166
3.10858583 2.16328144 90.48575592 0.01518612 -0.02800858 -0.06308394
2.86540246 2.23781347 90.07592010 0.07364799 0.13774455 0.11560602
3.09513497 2.39033246 90.01704407 -0.06904176 -0.01206798 -0.09336720
2.98849273 2.08660460 90.47918701 0.17642215 0.02398285 0.14139563
2.87670112 2.04735303 90.30571747 0.03209871 0.10541283 0.02379229
2.89295363 1.96508980 90.03407288 0.01092958 0.06733267 -0.15163727
2.63132334 2.46387029 90.21216583 0.09405431 0.15995716 -0.03254630
2.73926520 1.93944979 90.27782440 0.20011647 -0.12642655 0.02073693
2.70095539 1.93953311 90.11424255 0.18903856 0.02986233 -0.07207553
2.57518435 1.90526116 90.01391602 -0.10921346 0.13487014 -0.05786556
2.50021315 2.26740694 90.43434143 -0.06885563 -0.15369563 -0.08481263
2.76092315 2.45194769 90.45574188 0.04139696 -0.05268420 -0.09897874
3.06697106 2.35018516 90.40478516 -0.12713154 -0.07694491 0.12408449
2.71550846 1.89479065 90.24835205 0.07658225 0.06059749 0.15434162
3.05411434 2.49554300 90.10531616 0.01946531 0.09379264 -0.15475465
2.99680924 1.89739859 90.43572998 0.16048703 0.13694485 0.02442255
3.02846813 2.34341431 90.34287262 -0.05602373 0.03936932 -0.15879096
2.58903909 2.11858487 90.17773438 -0.04087576 -0.11412594 -0.16253018
3.05138683 2.12145114 90.20765686 0.09457546 -0.01739519 -0.16292503
3.68569779 2.20680141 90.20510864 0.04644873 -0.04552635 0.09224812
3.50441217 2.45345783 90.45826721 -0.03385703 -0.04574176 0.06245099
3.26552010 2.38121986 90.46815491 -0.02041321 0.00350125 0.05283967
3.59375286 1.99190772 90.37670898 0.03742330 -0.06387175 0.04107382
3.16858387 2.25591278 90.10379028 0.04400185 -0.02007967 0.01504433
3.64549589 2.25221062 90.47317505 0.02702588 -0.06321120 0.03051588
3.54367733 2.11298299 90.30632782 -0.00300313 -0.14926690 0.04526713
3.49407172 2.08431339 90.19305420 -0.03319972 0.05241939 0.02863289
3.71746778 2.20826459 90.34221649 0.04344369 0.08353104 0.00395177
3.42518950 2.31289530 90.31054688 0.00169333 -0.00793734 0.01502892
3.28422928 2.42480159 90.24773407 -0.01881941 -0.01083269 0.00751779
3.32026243 2.13239551 90.12121582 0.02130979 -0.00309894 -0.01217704
3.24392796 2.09402466 90.05284882 0.05872722 -0.02771997 0.01043897
3.13598275 2.35512900 90.11853027 -0.01703576 -0.03261045 -0.02950879
3.36140943 2.03642011 90.00866699 -0.06116934 -0.02431731 -0.00332466
3.48317981 2.25965071 90.15543365 0.01100488 -0.07291580 -0.02008126
3.45280457 1.96366560 90.05698395 -0.00199185 0.08424614 -0.01793873
3.50695705 1.88986456 90.47633362 -0.06451359 0.01156190 -0.01725566
3.69501901 2.38646650 90.26943207 -0.01406607 0.00041770 -0.01275722
3.35240793 2.13768458 90.49440765 0.01477306 -0.03577203 -0.03510102
3.42131710 1.95871270 90.42584229 -0.01205776 -0.05859173 -0.00645992
3.49170446 2.32510924 90.06578064 0.04096086 -0.04535665 -0.02212497
3.34406543 2.46727633 90.49644470 0.02644878 -0.06590094 -0.02463774
3.17685771 2.16841507 90.33878326 0.04232457 -0.11619863 -0.03386268
3.28592968 2.36299109 90.33501434 0.09967100 -0.03332271 0.08013897
3.16460371 2.40258455 90.34580994 0.13888481 -0.02933428 0.06682039
3.57261586 1.94417679 90.07190704 0.14566258 0.00833976 0.02899973
3.32197595 1.88145685 90.13164520 -0.06379493 0.03892805 0.01799150
3.38324237 2.24478960 90.19916534 -0.00459953 -0.12046602 0.08118380
3.15656066 2.46689034 90.01112366 0.00235129 0.10239468 -0.02685567
3.55610204 2.33775067 90.29988098 -0.01653709 0.01201577 0.11065309
3.66898727 2.12126040 90.17572021 0.04863385 0.02046799 -0.02946273
3.31361628 2.48319221 90.39998627 -0.01790530 -0.11669721 0.02869605
3.57025504 2.44566870 90.49895477 0.08087565 -0.04497251 0.11743668
3.44909453 1.98318291 90.13632202 0.01783952 -0.09069958 0.04910093
3.41148090 1.88056111 90.12315369 -0.04357293 0.06501541 -0.06315377
3.20498180 2.43198919 90.40963745 0.05176042 -0.13321209 -0.00168085
3.47478890 2.18862200 90.14336395 -0.03858982 -0.11500622 -0.01095073
3.56276584 2.49363089 90.45771790 -0.00425658 -0.05963866 -0.06770139
3.50405717 2.10159707 90.49211121 0.04068574 -0.14753154 0.02533447
3.70031142 2.16837955 90.44040680 -0.05314814 -0.15048514 0.01556978
3.33732438 2.45566559 90.41626740 -0.00559716 -0.12977570 0.00364014
3.67643070 2.29725027 90.28886414 0.00514132 0.01985670 0.13767786
3.70391631 2.08378172 90.17097473 0.04873545 0.10763128 0.07255024
3.54998255 2.06896114 90.45326233 -0.06951472 -0.05682977 0.03662648
3.73325086 2.30011129 90.37928009 -0.04176881 0.09295473 0.09214351
3.60969996 2.38650393 90.28264618 -0.07230089 0.03178405 0.03578378
3.71020985 1.93404377 90.47032166 -0.04219562 0.01067990 -0.05910581
3.28871870 2.43284631 90.31757355 -0.08370525 -0.09289958 -0.11928423
3.26479602 2.01355004 90.14173889 0.00415057 0.04189835 0.14896762
3.25840950 2.10282922 90.27789307 0.02877426 0.11030897 0.01740025
3.15374184 2.24669909 90.32383728 -0.06641475 -0.03036178 -0.13793454
3.40581155 2.39239073 90.02241516 -0.03968291 -0.05565599 -0.14653170
3.49717903 2.36703992 90.34166718 -0.06261837 -0.01490212 0.18547188
3.56745720 1.96847427 90.31435394 -0.11415321 0.14047045 -0.02289004
3.23233342 2.15231562 90.26562500 -0.03318648 -0.00007130 0.20020257
3.38837957 1.92059743 90.41528320 -0.10275906 -0.01117794 -0.13715790
3.74068451 2.22747922 90.37860870 0.10829687 0.08895872 -0.15818669
3.31898308 2.39863372 90.03813934 -0.19320309 0.12864846 0.05672317
4.00740242 2.06190372 90.25006866 0.02090200 -0.03778736 0.07244410
4.03023434 2.45428395 90.09535217 0.07421444 -0.00745325 0.06360961
4.31733847 2.48847461 90.48873138 0.01899373 -0.11720318 0.08180935
4.14194822 2.43586421 90.38613892 0.02772772 -0.01574724 0.02960736
4.00455093 2.24562073 90.03598785 -0.01417631 -0.01106752 0.03064980
4.14619112 2.22207546 90.18936157 0.12595163 -0.06419917 0.04291778
3.99188709 2.15110278 90.14465332 0.08848939 0.05944571 0.00566944
4.36039257 1.99309289 90.34490204 0.00559442 -0.04849991 -0.01477707
4.01917696 1.95544875 90.14321899 0.02516036 0.02304014 -0.00448281
4.04572439 1.97966468 90.41950226 0.05480880 -0.03145101 0.00177603
3.80371451 2.11300659 90.25507355 0.11849054 -0.03670317 -0.02788597
4.04135180 2.13033915 90.09922028 0.06714426 0.00472508 -0.02264966
3.92943263 2.21384764 90.23235321 -0.03023258 -0.00414399 -0.01749304
3.83418274 2.27766371 90.17841339 0.01576284 0.07465162 0.07400104
4.12259054 2.39626551 90.44559479 -0.06029224 -0.07001920 0.04228049
4.30826139 2.45618105 90.14276886 0.17218187 0.03663492 -0.00850312
3.81596422 2.21630716 90.32376862 -0.01690558 -0.06378977 -0.01822604
4.07224417 2.21083188 90.19780731 0.02606666 -0.09360737 -0.01032161
4.02559471 2.25600314 90.39844513 -0.03542858 -0.03003549 -0.01871480
3.79948473 2.17849469 90.10638428 0.10060272 -0.13304038 -0.00000808
4.30629778 2.01611376 90.44387817 0.01031936 0.04071561 -0.07503031
3.91350484 2.44672680 90.35909271 0.08010369 0.11271190 0.04609301
3.75353718 1.94620979 90.26197815 0.02047740 0.09427896 -0.01781905
4.06802654 1.93721688 90.29669189 -0.00899392 0.00573231 -0.06780905
3.99782419 2.01592088 90.19455719 0.00443856 -0.12194655 0.14491235
4.17104959 2.30957532 90.47585297 -0.05224922 -0.01711256 -0.04428848
3.93999958 1.99685621 90.41555786 -0.03403673 0.10075368 0.01626240
4.26270151 2.07245278 90.21463776 0.07376011 -0.08194242 -0.10096186
4.24366093 2.22109938 90.15006256 0.09539326 -0.06953211 -0.12146021
3.78114009 2.38326979 90.44506836 -0.03716780 -0.12839618 -0.08157969
3.84492755 1.96270657 90.36647797 0.06748459 0.10862562 -0.04054844
3.93831420 2.18512654 90.01760864 -0.03213895 -0.00234940 0.07049638
3.83810616 2.36637378 90.00045776 0.02061733 -0.00288642 -0.09772246
4.10744953 2.29945827 90.45981598 -0.04928074 0.03277841 0.01953953
3.91170049 1.97388434 90.11387634 -0.06530794 -0.02367043 -0.03536357
3.94037533 2.05515504 90.07740784 -0.01974245 0.05475979 0.17263797
3.90966105 2.37270641 90.35280609 0.02816438 0.04795603 -0.12954585
3.82938957 2.28854895 90.06184387 -0.07946109 0.05093182 -0.00474102
3.99544454 1.91301191 90.38423920 0.10028806 0.14749284 -0.09171935
3.88373303 2.39432621 90.34420776 -0.08550161 0.14354794 -0.03360625
3.89536166 2.49449205 90.33448792 -0.10004960 -0.06126823 0.09122247
3.82028818 2.18887877 90.38842010 -0.12814252 0.06037428 -0.12359241
4.24304485 1.88787842 90.08318329 -0.07644521 -0.11361901 -0.05131036
4.35986948 2.25491714 90.08530426 -0.07997072 0.08662903 0.04376208
4.14256525 2.40155506 90.05741882 -0.09394435 0.02288187 0.11538239
4.21046400 2.18271446 90.03049469 -0.10745239 0.08562801 -0.01543395
4.23752213 2.00509930 90.16983032 -0.12056156 0.05955681 -0.11094797
4.29185581 2.49972200 90.04000092 -0.12199251 0.06816471 -0.06946177
4.49830484 2.19650269 90.48777771 0.05932042 0.00755010 0.05489266
4.89125252 1.95354664 90.04650116 0.04859272 0.04659317 0.03690382
4.63462400 2.48639894 90.49498749 0.07429540 -0.01620760 0.02620560
4.91421127 2.22145915 90.00495911 -0.00611039 0.00095274 0.00516038
4.71603680 2.47778702 90.35556030 0.02133006 -0.01711740 -0.05505838
4.80035782 2.18755460 90.09857941 0.04671406 -0.02385947 -0.04951931
4.91289091 2.07701182 90.10586548 -0.01097249 -0.05090629 0.01921039
4.40270472 1.90044653 90.25279999 -0.01508166 -0.08512930 -0.00150667
4.58651829 2.16843104 90.16352081 0.11915798 -0.02252519 -0.00922381
4.78306103 2.12709379 90.07180786 0.03168581 0.06931082 -0.01176321
4.83544922 2.33253813 90.05933380 0.00930667 0.04122167 -0.08299685
4.89553642 2.33945084 90.36145782 0.01097006 0.05983184 0.06079318
4.50332022 2.24581575 90.10979462 -0.01725205 -0.09374453 0.03273689
4.82890463 2.03687000 90.38410950 0.02431302 -0.14603664 -0.02958681
4.60052586 2.20157456 90.33341217 0.06929901 0.01978531 0.10890719
4.79301834 2.10557675 90.46334839 0.18522312 -0.04110407 0.02950970
4.39918709 2.48668003 90.22952271 0.05974323 0.05275314 0.01797381
4.41002750 2.27721882 90.21816254 0.05918023 0.08139852 0.04142905
4.66933107 2.42007494 90.05073547 0.00381892 0.00831799 0.03476164
4.82352209 2.11982012 90.01777649 0.10688443 0.07251970 -0.04614932
4.61043215 2.21637726 90.17994690 0.02675090 0.06104056 0.08674471
4.40740728 2.03878617 90.09798431 0.23483628 0.09887961 -0.01475943
4.50875711 2.23031092 90.49456024 0.03217584 0.07059272 0.01631892
4.73602009 2.31937599 90.31089020 0.04137449 -0.09971128 -0.10387088
4.69829750 1.91630590 90.24430847 0.15384063 0.07425656 -0.08868368
4.76808405 2.38899112 90.25609589 -0.00833905 0.05894900 -0.10678869
4.77397537 2.02107811 90.18206024 -0.00598769 -0.00843674 0.12297189
4.53868055 2.40660858 90.05066681 -0.02691395 -0.07426048 -0.06711610
4.80198097 2.17994046 90.40196991 -0.00791030 -0.09085622 -0.04628209
4.40053225 2.49189639 90.04637909 0.00769040 0.03018438 -0.15173437
4.52163506 1.95889139 90.26839447 -0.03766084 -0.09504119 0.09243079
4.50716400 2.08303094 90.49818420 0.02356192 0.16650867 0.11188366
4.54934263 2.03689265 90.07833862 -0.04149133 0.03233556 -0.04914257
4.38721895 1.97484589 90.14174652 0.01840410 0.19380885 -0.01417595
4.49116182 2.20327401 90.04488373 -0.04580374 0.07510917 0.01353482
4.86063957 1.91103005 90.17967224 0.00235001 -0.03718547 -0.16451259
4.44122028 2.08272743 90.07598114 -0.04141410 0.05534158 -0.18263030
4.76168013 2.12527275 90.40084839 -0.03035061 -0.06641351 -0.04932838
4.41447926 1.98852694 90.03041840 -0.07372912 -0.09015609 -0.00649482
4.40804005 1.90567958 90.33695221 -0.08652987 -0.21287571 0.05014257
4.63718700 2.00093222 90.03112030 -0.05953617 0.02059450 0.07222500
4.58468246 2.22666001 90.43846130 -0.08520893 -0.06439558 -0.00294906
4.76788235 2.06388021 90.13787842 -0.05742176 -0.08456530 -0.00649832
4.69617224 2.18465590 90.29116821 -0.07728444 0.08174308 -0.03399939
4.78859282 1.91133940 90.01814270 -0.07248656 0.01649876 -0.01396169
4.77076340 1.94509757 90.25534058 -0.08316487 -0.04105438 0.07752464
4.93812370 2.32131171 90.08535767 -0.03063626 -0.01709661 -0.02201285
4.69171810 2.27417779 90.48094177 -0.16396865 -0.01918386 0.03094133
4.97491884 2.02912021 90.14559174 -0.02562454 0.04283121 0.03940965
4.98027611 1.91531694 90.20982361 -0.02362245 0.04852603 0.06460574
4.95144129 2.35108137 90.08171082 -0.11118417 0.06956719 0.04197333
4.99408770 2.12678456 90.46394348 -0.04475253 -0.02785637 0.02498669
4.99167681 2.45073867 90.35892487 -0.05081230 0.03452368 0.08812845
0.54928493 3.01647854 90.40323639 -0.06413714 0.01599794 0.04681783
0.08709213 2.81882048 90.29221344 -0.14288840 -0.01091256 0.05652631
0.24987972 2.85627556 90.26924133 -0.03210983 0.01827480 0.03841089
0.16565278 2.81693816 90.47285461 -0.04467917 0.03903560 -0.01139477
0.01444531 3.07187605 90.29680634 -0.03188526 0.09198830 -0.03866992
0.60756683 2.63498449 90.34189606 -0.07419581 0.04728029 -0.00934337
0.60624135 2.69702935 90.24848175 -0.02149822 0.02380495 -0.02779431
0.33872503 2.87083602 90.34735107 -0.04844907 -0.00139566 -0.03333719
0.47091791 2.74848580 90.40795135 -0.08121725 0.05478061 -0.09563991
0.33149585 3.03664231 90.37422943 -0.08258893 -0.00807160 -0.02720596
0.48600030 3.07340455 90.34491730 -0.11198573 0.09766647 0.00541382
0.17566928 2.68823886 90.12248230 -0.03957421 0.12547918 -0.03881929
0.48092380 3.10894799 90.10546875 -0.12419312 -0.00484642 0.01482718
0.51112282 2.69295168 90.22467041 -0.01210131 -0.08130964 -0.02794976
0.12890382 2.63209891 90.11604309 -0.09647624 0.12054572 -0.00360923
0.40026134 2.84401345 90.29960632 -0.14500046 0.02288654 0.11717166
0.42196897 2.67598486 90.12592316 -0.00735467 -0.05380235 0.01514006
0.00016532 2.65169573 90.00686646 -0.05919725 -0.07100155 0.05616715
0.18269150 2.85745287 90.07802582 0.00232554 -0.02802374 0.09238946
